id,loan_amnt,int_rate,grade,home_ownership,annual_inc,issue_d,loan_status,purpose,fico_range_low,target,season
42454285,20000,8.18,6,1,65000,15-Mar,Fully Paid,debt_consolidation,675,1,2
51235114,15400,17.86,4,3,35000,15-Jun,Fully Paid,debt_consolidation,690,1,3
104050870,24000,7.49,7,1,85000,17-Apr,Fully Paid,debt_consolidation,730,1,2
46436666,10000,16.99,4,2,30000,15-Apr,Fully Paid,debt_consolidation,675,1,2
73109906,16000,7.89,7,3,85000,16-Mar,Fully Paid,credit_card,715,1,2
72947601,10000,13.67,5,2,40000,16-Mar,Charged Off,credit_card,660,0,2
42323600,10000,11.53,6,1,246000,15-Mar,Fully Paid,major_purchase,705,1,2
76062576,21000,12.99,5,2,114000,16-Mar,Charged Off,debt_consolidation,700,0,2
46928198,35000,8.18,6,2,70706,15-May,Fully Paid,credit_card,715,1,2
110886973,3000,5.32,7,1,83000,17-Jun,Fully Paid,car,740,1,3
72897149,8000,8.39,6,1,54500,16-Mar,Fully Paid,debt_consolidation,670,1,2
75487332,7500,15.31,5,2,15000,16-Mar,Charged Off,debt_consolidation,665,0,2
63247246,16800,13.33,5,1,42000,15-Oct,Fully Paid,debt_consolidation,685,1,4
81781197,6400,11.49,6,1,106000,16-Jun,Fully Paid,home_improvement,670,1,3
46813971,5600,14.65,5,2,36260,15-May,Fully Paid,moving,710,1,2
66564249,8000,6.89,7,1,51000,15-Dec,Fully Paid,debt_consolidation,700,1,1
62519337,19200,7.89,7,1,65000,15-Oct,Fully Paid,credit_card,675,1,4
61942714,14850,16.55,4,1,36000,15-Oct,Fully Paid,credit_card,730,1,4
80580566,15000,5.32,7,1,84500,16-Jun,Fully Paid,moving,770,1,3
49158460,15000,14.65,5,1,78000,15-May,Fully Paid,debt_consolidation,710,1,2
65706641,13200,10.99,6,1,30000,15-Nov,Fully Paid,credit_card,675,1,4
128830355,10000,11.99,6,2,190000,18-Feb,Fully Paid,major_purchase,700,1,1
51407052,2400,7.26,7,2,100000,15-Jun,Fully Paid,credit_card,710,1,3
75689349,20000,13.67,5,1,97000,16-Mar,Charged Off,debt_consolidation,675,0,2
76133676,9600,16.29,4,1,85000,16-Mar,Fully Paid,debt_consolidation,715,1,2
40451849,12000,16.49,4,2,26000,15-Feb,Charged Off,debt_consolidation,670,0,1
38505513,28000,6.03,7,1,153000,15-Feb,Fully Paid,debt_consolidation,715,1,1
60656784,2200,13.33,5,3,47054,15-Sep,Fully Paid,other,680,1,
138617501,4800,20.89,4,2,60000,18-Sep,Fully Paid,medical,660,1,
61423262,33875,10.99,6,2,135000,15-Oct,Fully Paid,debt_consolidation,780,1,4
110666348,20000,15.05,5,1,150000,17-Jun,Fully Paid,debt_consolidation,670,1,3
54588424,30000,16.55,4,1,85000,15-Jul,Fully Paid,debt_consolidation,695,1,3
75304566,36000,11.47,6,1,85000,16-Mar,Fully Paid,debt_consolidation,710,1,2
57508468,3000,11.53,6,1,37000,15-Aug,Charged Off,major_purchase,665,0,3
46256029,12000,5.93,7,1,45000,15-Apr,Fully Paid,credit_card,750,1,2
68232555,7750,9.17,6,2,80000,15-Dec,Fully Paid,credit_card,660,1,1
128888044,10000,5.32,7,1,62000,18-Feb,Charged Off,credit_card,690,0,1
50313123,2000,6.89,7,3,175000,15-May,Fully Paid,home_improvement,725,1,2
73181316,16000,16.29,4,2,60000,16-Mar,Charged Off,credit_card,690,0,2
63354826,16200,24.99,2,2,45000,15-Oct,Charged Off,debt_consolidation,665,0,4
66413011,32750,16.55,4,1,120000,15-Dec,Charged Off,debt_consolidation,660,0,1
139265222,20000,13.56,5,1,72000,18-Aug,Fully Paid,debt_consolidation,685,1,3
40412863,35000,8.19,7,2,375000,15-Feb,Fully Paid,credit_card,705,1,1
38566143,24000,15.59,4,1,100000,15-Jan,Fully Paid,debt_consolidation,685,1,1
46776157,9325,13.33,5,2,30000,15-May,Charged Off,credit_card,705,0,2
81355023,12000,11.99,5,3,55000,16-Jun,Fully Paid,home_improvement,660,1,3
51899443,10000,12.69,5,2,90000,15-Jun,Fully Paid,debt_consolidation,665,1,3
40247430,20000,12.39,5,2,80000,15-Feb,Fully Paid,debt_consolidation,690,1,1
66651374,28000,13.67,5,1,62000,15-Dec,Fully Paid,credit_card,710,1,1
67978827,8875,17.57,4,3,23400,15-Dec,Fully Paid,credit_card,710,1,1
74202197,18000,9.75,6,2,95000,16-Mar,Fully Paid,credit_card,765,1,2
40328250,5000,10.49,6,1,45000,15-Jan,Fully Paid,debt_consolidation,660,1,1
77110300,25000,13.67,5,1,191000,16-Apr,Fully Paid,debt_consolidation,670,1,2
108875934,10000,12.62,5,1,165000,17-May,Fully Paid,other,690,1,2
61036300,14000,8.18,6,1,65000,15-Oct,Fully Paid,credit_card,675,1,4
136246398,30000,6.67,7,1,120000,18-Aug,Fully Paid,debt_consolidation,765,1,3
75644303,30000,20.75,3,1,61931,16-Apr,Charged Off,debt_consolidation,705,0,2
62053322,13000,5.32,7,3,150000,15-Oct,Fully Paid,credit_card,740,1,4
55471649,35000,9.17,6,2,140000,15-Jul,Charged Off,credit_card,705,0,3
110878131,5000,7.97,7,1,52330,17-Jun,Fully Paid,major_purchase,750,1,3
51146958,14000,6.89,7,1,50000,15-Jun,Fully Paid,credit_card,715,1,3
65726246,9600,9.17,6,2,53000,15-Nov,Fully Paid,credit_card,695,1,4
79033995,20000,9.16,6,1,126000,16-May,Fully Paid,credit_card,660,1,2
110077729,25750,21.45,4,2,60000,17-Jun,Fully Paid,debt_consolidation,735,1,3
73590331,7300,13.67,5,2,42000,16-Mar,Fully Paid,debt_consolidation,695,1,2
47310798,15000,13.99,5,2,99900,15-May,Charged Off,debt_consolidation,690,0,2
115012633,8400,11.99,6,2,25000,17-Aug,Charged Off,credit_card,685,0,3
112047803,8900,13.59,5,2,52000,17-Jul,Fully Paid,debt_consolidation,675,1,3
74651280,10000,11.99,5,1,35000,16-Mar,Fully Paid,credit_card,670,1,2
111528529,15000,13.59,5,1,47500,17-Jun,Fully Paid,debt_consolidation,720,1,3
75102737,25000,8.39,6,1,75747,16-Mar,Fully Paid,debt_consolidation,790,1,2
115076219,3200,7.07,7,1,85000,17-Aug,Fully Paid,moving,770,1,3
111055317,18000,14.08,5,1,72000,17-Jun,Fully Paid,debt_consolidation,680,1,3
43389471,6350,17.86,4,2,40000,15-Mar,Fully Paid,debt_consolidation,695,1,2
74111390,17275,17.27,4,1,45500,16-Mar,Fully Paid,debt_consolidation,665,1,2
79084582,12000,13.67,5,2,55000,16-Jun,Fully Paid,major_purchase,660,1,3
58340796,16000,12.69,5,2,49000,15-Sep,Charged Off,credit_card,675,0,
46588149,10000,16.99,4,2,70000,15-Apr,Charged Off,debt_consolidation,685,0,2
40385539,10700,8.19,7,2,28000,15-Feb,Fully Paid,credit_card,695,1,1
67358306,8000,8.38,6,1,60000,15-Dec,Fully Paid,debt_consolidation,665,1,1
134862875,8000,10.56,6,1,54000,18-Jul,Fully Paid,debt_consolidation,670,1,3
61321947,9000,10.99,6,2,40000,15-Oct,Fully Paid,credit_card,690,1,4
107316861,14000,14.99,5,1,52000,17-May,Fully Paid,credit_card,690,1,2
38546723,35000,14.31,5,3,120000,15-Jan,Fully Paid,debt_consolidation,710,1,1
58692226,10725,18.25,3,2,80000,15-Aug,Fully Paid,car,685,1,3
60830769,21600,7.26,7,1,220000,15-Sep,Fully Paid,debt_consolidation,690,1,
126539793,8000,7.97,7,1,60000,18-Jan,Fully Paid,home_improvement,685,1,1
40355455,7925,6.49,7,1,59500,15-Feb,Fully Paid,debt_consolidation,690,1,1
43390429,19425,15.61,4,2,44200,15-Mar,Fully Paid,debt_consolidation,660,1,2
104171717,18000,14.99,5,2,76000,17-May,Fully Paid,debt_consolidation,660,1,2
66443297,16000,11.22,6,1,80000,15-Dec,Fully Paid,debt_consolidation,735,1,1
107205310,6000,7.24,7,2,45000,17-Apr,Fully Paid,debt_consolidation,770,1,2
52239666,9600,6.89,7,1,66000,15-Jun,Fully Paid,home_improvement,745,1,3
51537180,13200,16.55,4,3,30000,15-Jun,Fully Paid,debt_consolidation,690,1,3
39530410,3000,18.54,3,2,85000,15-Jan,Charged Off,small_business,660,0,1
66543822,14000,18.49,3,2,71500,15-Dec,Fully Paid,credit_card,675,1,1
77528013,30000,7.39,7,1,70000,16-Apr,Fully Paid,credit_card,735,1,2
52698377,30000,7.89,7,1,130000,15-Jun,Fully Paid,credit_card,680,1,3
52898457,15000,7.89,7,1,42000,15-Jun,Fully Paid,credit_card,700,1,3
62157352,15000,16.99,4,3,79773,15-Oct,Fully Paid,debt_consolidation,665,1,4
48160620,15600,16.55,4,2,64000,15-May,Fully Paid,credit_card,670,1,2
74082101,13000,11.47,6,1,73000,16-Mar,Fully Paid,debt_consolidation,665,1,2
68484474,30000,12.88,5,2,100000,15-Dec,Fully Paid,debt_consolidation,695,1,1
43409189,10000,8.18,6,2,35000,15-Mar,Fully Paid,credit_card,690,1,2
59220395,16000,17.57,4,2,72000,15-Sep,Fully Paid,credit_card,670,1,
65653611,10000,8.18,6,1,48000,15-Nov,Fully Paid,debt_consolidation,675,1,4
63347488,15000,12.69,5,1,102000,15-Oct,Charged Off,home_improvement,740,0,4
77356611,40000,8.39,6,2,657848,16-May,Charged Off,other,720,0,2
56140659,21200,12.29,5,1,68000,15-Jul,Fully Paid,debt_consolidation,675,1,3
46295374,11700,24.5,2,2,50000,15-Apr,Charged Off,debt_consolidation,675,0,2
50283419,30000,16.55,4,1,124805,15-May,Fully Paid,debt_consolidation,670,1,2
111814233,6000,15.05,5,1,55200,17-Jul,Fully Paid,debt_consolidation,695,1,3
111707377,13500,18.06,4,2,50000,17-Jun,Fully Paid,credit_card,670,1,3
113562675,16800,20,4,2,60000,17-Aug,Charged Off,credit_card,670,0,3
63187619,5600,11.53,6,2,70000,15-Oct,Fully Paid,moving,690,1,4
39751540,18000,11.44,6,1,90000,15-Jan,Fully Paid,credit_card,695,1,1
40583685,10400,6.03,7,3,40000,15-Feb,Fully Paid,credit_card,750,1,1
75991856,20000,28.34,1,1,97000,16-Apr,Fully Paid,debt_consolidation,695,1,2
65762066,6000,11.49,6,3,30000,15-Dec,Fully Paid,debt_consolidation,660,1,1
55238824,18000,8.18,6,1,90000,15-Jul,Fully Paid,debt_consolidation,685,1,3
113966408,20000,13.59,5,2,60000,17-Jul,Charged Off,debt_consolidation,660,0,3
59269766,30000,13.33,5,1,112000,15-Sep,Fully Paid,credit_card,665,1,
43336134,5075,18.25,3,3,40000,15-Apr,Fully Paid,house,700,1,2
38654922,14400,20.99,3,3,35000,15-Jan,Charged Off,debt_consolidation,660,0,1
106488837,8000,14.99,5,1,75000,17-Apr,Fully Paid,debt_consolidation,680,1,2
137896728,12000,11.06,6,1,74000,18-Aug,Fully Paid,debt_consolidation,710,1,3
75277591,34250,28.14,1,2,74500,16-Mar,Charged Off,debt_consolidation,675,0,2
38697292,10000,8.67,6,1,40000,15-Jan,Fully Paid,credit_card,685,1,1
51696294,14400,16.55,4,2,40000,15-Jun,Fully Paid,debt_consolidation,685,1,3
48655028,4200,18.25,3,2,43000,15-May,Fully Paid,other,660,1,2
111049656,10000,14.08,5,1,85000,17-Jun,Fully Paid,debt_consolidation,665,1,3
138369371,7000,12.73,6,2,35000,18-Aug,Fully Paid,credit_card,710,1,3
40491529,8000,8.19,7,1,110000,15-Feb,Fully Paid,debt_consolidation,680,1,1
111771554,10000,13.59,5,1,65000,17-Jun,Fully Paid,debt_consolidation,795,1,3
75150125,30000,20.75,3,2,65500,16-Mar,Charged Off,debt_consolidation,700,0,2
107510450,4500,5.32,7,1,45000,17-May,Fully Paid,credit_card,735,1,2
41101997,16000,12.29,5,2,72000,15-Feb,Fully Paid,debt_consolidation,700,1,1
60841823,5125,9.17,6,2,65000,15-Sep,Fully Paid,credit_card,670,1,
110430063,18000,20,4,2,56000,17-Jun,Charged Off,debt_consolidation,670,0,3
44713153,2500,14.65,5,2,47000,15-Apr,Fully Paid,other,700,1,2
77218989,16000,13.67,5,1,85000,16-Apr,Fully Paid,debt_consolidation,690,1,2
55048513,20000,9.17,6,1,175000,15-Jul,Fully Paid,credit_card,660,1,3
65812687,20000,7.89,7,1,80000,15-Nov,Fully Paid,debt_consolidation,710,1,4
77921254,10000,11.47,6,3,100000,16-Apr,Charged Off,debt_consolidation,670,0,2
51899302,28000,5.32,7,1,150000,15-Jun,Fully Paid,credit_card,665,1,3
137197630,32000,15.02,5,3,150000,18-Jul,Fully Paid,credit_card,680,1,3
136421986,2400,11.55,6,2,30000,18-Jul,Fully Paid,debt_consolidation,695,1,3
73336368,2575,6.97,7,1,72000,16-Mar,Fully Paid,medical,720,1,2
55098635,8000,5.32,7,1,76780,15-Jul,Fully Paid,credit_card,690,1,3
127718256,9600,16.02,5,1,45000,18-Feb,Fully Paid,home_improvement,660,1,1
77564647,6000,12.99,5,2,75000,16-Apr,Fully Paid,debt_consolidation,660,1,2
83865741,11100,11.49,6,1,80000,16-Jun,Fully Paid,debt_consolidation,660,1,3
51959295,8000,7.89,7,2,29000,15-Jul,Fully Paid,credit_card,770,1,3
65804152,17525,10.99,6,1,70500,15-Nov,Fully Paid,debt_consolidation,705,1,4
77327620,24000,8.39,6,2,100000,16-Apr,Fully Paid,debt_consolidation,725,1,2
56102478,25000,13.99,5,1,96000,15-Aug,Fully Paid,debt_consolidation,700,1,3
57673748,10000,9.17,6,2,105000,15-Aug,Fully Paid,debt_consolidation,705,1,3
61348936,8000,11.53,6,1,50000,15-Oct,Charged Off,credit_card,665,0,4
65692762,4000,16.55,4,2,50000,15-Dec,Fully Paid,debt_consolidation,660,1,1
60645784,20000,6.24,7,2,75000,15-Sep,Charged Off,debt_consolidation,685,0,
109758235,14000,13.59,5,1,72396,17-May,Fully Paid,other,685,1,2
63355028,2000,10.99,6,2,18000,15-Oct,Fully Paid,car,725,1,4
43459248,18000,16.55,4,2,74000,15-Mar,Charged Off,debt_consolidation,735,0,2
60810588,15000,9.17,6,1,68000,15-Oct,Charged Off,debt_consolidation,700,0,4
64320927,13000,7.89,7,3,104000,15-Nov,Fully Paid,credit_card,665,1,4
83668934,12000,10.99,6,2,65000,16-Jun,Fully Paid,debt_consolidation,665,1,3
60843416,11000,13.99,5,1,55500,15-Oct,Fully Paid,debt_consolidation,685,1,4
58723664,5000,12.29,5,1,72000,15-Aug,Fully Paid,car,710,1,3
56118790,30800,16.55,4,2,70000,15-Jul,Fully Paid,debt_consolidation,670,1,3
44065682,23800,11.53,6,1,75000,15-Mar,Charged Off,major_purchase,700,0,2
66430917,7000,9.76,6,2,70000,15-Dec,Fully Paid,credit_card,730,1,1
115338755,19000,14.08,5,2,80537,17-Aug,Charged Off,medical,705,0,3
118183193,6000,10.91,6,1,39000,17-Sep,Fully Paid,debt_consolidation,695,1,
65785025,35000,22.99,2,3,130000,15-Nov,Charged Off,debt_consolidation,660,0,4
39947970,8750,17.14,4,2,33000,15-Jan,Fully Paid,other,670,1,1
49643224,19575,19.99,3,1,39171,15-May,Fully Paid,other,680,1,2
107326329,24000,16.99,4,3,60000,17-May,Fully Paid,credit_card,670,1,2
63326860,2200,12.69,5,3,89089,15-Oct,Fully Paid,debt_consolidation,685,1,4
55038802,13600,12.69,5,1,90792,15-Jul,Fully Paid,debt_consolidation,660,1,3
47807564,6900,12.29,5,2,75000,15-May,Fully Paid,debt_consolidation,670,1,2
53061370,15000,6.89,7,1,66000,15-Jun,Fully Paid,debt_consolidation,735,1,3
76578585,5975,17.27,4,3,17586,16-Apr,Charged Off,car,705,0,2
40178245,10000,8.19,7,3,85000,15-Jan,Fully Paid,credit_card,660,1,1
60900767,5000,9.99,6,1,120000,15-Sep,Fully Paid,debt_consolidation,710,1,
81385702,20000,12.99,5,3,65000,16-Jun,Fully Paid,debt_consolidation,685,1,3
61411685,10000,7.89,7,1,54000,15-Oct,Fully Paid,debt_consolidation,745,1,4
47200571,30000,9.99,6,1,135000,15-May,Fully Paid,credit_card,680,1,2
46467184,16000,7.89,7,2,138800,15-Apr,Fully Paid,debt_consolidation,690,1,2
65697199,7200,10.99,6,2,50000,15-Dec,Fully Paid,debt_consolidation,665,1,1
77497805,18000,6.97,7,2,80000,16-Apr,Fully Paid,credit_card,665,1,2
43976016,10800,12.69,5,1,55558,15-Mar,Fully Paid,credit_card,680,1,2
75750288,12800,6.49,7,1,120000,16-Apr,Fully Paid,credit_card,710,1,2
40472424,10000,9.49,6,1,120000,15-Feb,Fully Paid,home_improvement,675,1,1
57428256,15000,13.99,5,1,330000,15-Aug,Fully Paid,home_improvement,735,1,3
56017997,8800,13.33,5,1,50000,15-Jul,Fully Paid,home_improvement,660,1,3
72674860,16000,7.39,7,1,100000,16-Feb,Fully Paid,credit_card,735,1,1
76003006,5600,15.31,5,2,54000,16-Mar,Charged Off,moving,660,0,2
73773475,28000,7.89,7,2,120000,16-Mar,Fully Paid,credit_card,700,1,2
55969276,11500,16.99,4,1,33000,15-Jul,Fully Paid,debt_consolidation,680,1,3
109817528,20000,12.62,5,1,85000,17-Jun,Fully Paid,debt_consolidation,735,1,3
54513819,24000,19.99,3,1,70000,15-Jul,Charged Off,debt_consolidation,675,0,3
58120169,35000,16.55,4,2,70000,15-Aug,Fully Paid,debt_consolidation,695,1,3
62844880,21825,19.99,3,2,52000,15-Oct,Charged Off,debt_consolidation,665,0,4
75557358,6000,11.47,6,2,50000,16-Mar,Fully Paid,credit_card,695,1,2
45384760,30000,9.99,6,3,73500,15-Apr,Fully Paid,debt_consolidation,820,1,2
65855297,12000,11.99,5,1,41400,15-Dec,Charged Off,credit_card,690,0,1
72512728,30000,11.47,6,1,95000,16-Mar,Fully Paid,debt_consolidation,715,1,2
46833881,35000,13.99,5,1,77650,15-May,Fully Paid,credit_card,670,1,2
46640733,15000,13.33,5,1,85000,15-Apr,Fully Paid,debt_consolidation,670,1,2
73598252,7000,9.16,6,2,51000,16-Mar,Fully Paid,credit_card,690,1,2
112780956,1300,10.91,6,3,23000,17-Jul,Fully Paid,vacation,750,1,3
78650893,1200,11.99,5,3,34000,16-May,Fully Paid,vacation,670,1,2
60505938,25000,5.32,7,1,70200,15-Sep,Fully Paid,debt_consolidation,760,1,
45414753,2000,13.99,5,2,52400,15-Apr,Fully Paid,debt_consolidation,670,1,2
61339453,35000,19.19,3,1,132600,15-Oct,Fully Paid,debt_consolidation,700,1,4
115053413,15000,15.05,5,1,110000,17-Jul,Fully Paid,other,680,1,3
73702427,21475,18.99,4,1,98000,16-Mar,Fully Paid,credit_card,685,1,2
38172140,9900,8.67,6,1,100000,15-Jan,Fully Paid,debt_consolidation,660,1,1
111738165,15000,24.85,3,1,49500,17-Jun,Fully Paid,debt_consolidation,675,1,3
44105689,7200,14.65,5,3,40000,15-Apr,Fully Paid,debt_consolidation,670,1,2
44106893,7500,12.29,5,2,27401.93,15-Apr,Fully Paid,credit_card,690,1,2
65282341,17550,12.59,5,2,38164,15-Nov,Charged Off,debt_consolidation,745,0,4
64181288,30000,12.05,5,1,130000,15-Nov,Fully Paid,debt_consolidation,790,1,4
35969781,18000,11.44,6,1,76000,15-Jan,Fully Paid,debt_consolidation,665,1,1
73302650,20000,14.46,5,1,100000,16-Mar,Charged Off,debt_consolidation,680,0,2
76123278,25000,9.75,6,1,70000,16-Mar,Charged Off,medical,730,0,2
119737015,6000,10.42,6,1,71700,17-Sep,Charged Off,debt_consolidation,765,0,
44955544,24000,8.18,6,1,134000,15-May,Charged Off,debt_consolidation,665,0,2
79291358,16000,10.75,6,1,59800,16-May,Fully Paid,debt_consolidation,685,1,2
66390694,24050,16.99,4,1,74000,15-Dec,Charged Off,debt_consolidation,695,0,1
77575696,11375,24.99,3,1,32500,16-May,Charged Off,debt_consolidation,670,0,2
47461380,35000,17.86,4,1,91000,15-May,Charged Off,debt_consolidation,710,0,2
78558450,24000,9.16,6,1,1500000,16-May,Fully Paid,credit_card,740,1,2
58882292,12000,6.24,7,2,53500,15-Aug,Fully Paid,credit_card,725,1,3
46660460,35000,9.99,6,1,135000,15-May,Fully Paid,credit_card,720,1,2
43276048,2000,8.18,6,2,12936,15-Mar,Fully Paid,debt_consolidation,685,1,2
38699901,12250,12.99,5,2,30000,15-Jan,Charged Off,debt_consolidation,680,0,1
41112720,11200,7.89,7,2,73000,15-Feb,Fully Paid,credit_card,695,1,1
76323731,12800,7.39,7,2,51300,16-Apr,Fully Paid,debt_consolidation,685,1,2
41226222,10000,11.53,6,1,54000,15-Feb,Fully Paid,debt_consolidation,685,1,1
68526280,10000,5.32,7,1,80000,15-Dec,Fully Paid,credit_card,730,1,1
77218502,15000,5.32,7,1,65000,16-Apr,Fully Paid,home_improvement,825,1,2
39018114,17000,15.99,4,1,40000,15-Jan,Fully Paid,home_improvement,725,1,1
110162343,20000,14.08,5,2,32000,17-Jun,Fully Paid,debt_consolidation,690,1,3
115045219,5000,9.44,6,3,60000,17-Aug,Fully Paid,home_improvement,735,1,3
58892213,17500,9.17,6,2,165000,15-Aug,Fully Paid,credit_card,670,1,3
40620141,24000,6.68,7,2,75000,15-Feb,Charged Off,credit_card,690,0,1
65637057,19200,13.18,5,2,80000,15-Dec,Fully Paid,debt_consolidation,680,1,1
48484311,2500,12.69,5,2,56000,15-May,Fully Paid,debt_consolidation,670,1,2
112719074,1000,15.05,5,2,79000,17-Jul,Charged Off,other,675,0,3
108163483,16100,29.69,2,2,46000,17-Jun,Fully Paid,debt_consolidation,685,1,3
126707624,12950,12.62,5,1,285000,18-Jan,Fully Paid,other,695,1,1
51486267,9500,13.33,5,2,115000,15-Jul,Fully Paid,debt_consolidation,690,1,3
56974971,12000,17.86,4,2,61756,15-Aug,Fully Paid,debt_consolidation,660,1,3
62013122,35000,11.53,6,2,200000,15-Oct,Fully Paid,credit_card,705,1,4
61424007,12000,11.53,6,2,32000,15-Oct,Fully Paid,debt_consolidation,730,1,4
37801592,2825,9.49,6,2,18000,15-Jan,Fully Paid,debt_consolidation,685,1,1
54523322,8000,8.18,6,1,60000,15-Jul,Fully Paid,credit_card,665,1,3
39712558,16175,9.17,6,2,54000,15-Feb,Fully Paid,debt_consolidation,710,1,1
56059200,6000,7.89,7,1,26000,15-Jul,Fully Paid,debt_consolidation,740,1,3
44775944,16000,15.61,4,2,45000,15-Apr,Fully Paid,debt_consolidation,745,1,2
40421112,20000,12.29,5,1,65000,15-Mar,Fully Paid,debt_consolidation,680,1,2
110061161,20000,14.08,5,1,130000,17-Jun,Fully Paid,home_improvement,660,1,3
109235915,10000,12.62,5,2,51000,17-May,Fully Paid,debt_consolidation,715,1,2
43145790,28000,8.18,6,3,82000,15-Apr,Fully Paid,debt_consolidation,715,1,2
65631534,25000,5.32,7,1,125000,15-Nov,Fully Paid,credit_card,710,1,4
110382154,13200,7.97,7,2,40000,17-Jun,Fully Paid,debt_consolidation,715,1,3
109946454,3000,9.93,6,1,40000,17-May,Fully Paid,other,745,1,2
53252136,12600,11.53,6,2,30000,15-Jul,Fully Paid,credit_card,670,1,3
44141440,10000,12.69,5,2,40000,15-Apr,Fully Paid,debt_consolidation,685,1,2
63869647,20000,8.18,6,1,128000,15-Nov,Fully Paid,debt_consolidation,740,1,4
116875533,5450,7.07,7,2,31827,17-Aug,Fully Paid,debt_consolidation,755,1,3
58882123,12000,15.61,4,2,30000,15-Aug,Fully Paid,debt_consolidation,670,1,3
56030546,25000,22.99,2,1,90000,15-Jul,Fully Paid,debt_consolidation,660,1,3
51205341,35000,8.18,6,1,300000,15-Jun,Fully Paid,credit_card,685,1,3
59250240,25000,7.89,7,2,63000,15-Sep,Fully Paid,credit_card,715,1,
65493573,10000,12.05,5,2,54000,15-Nov,Charged Off,credit_card,665,0,4
67565377,3000,9.17,6,1,65000,15-Dec,Fully Paid,other,685,1,1
64883654,20000,8.18,6,3,60000,15-Nov,Fully Paid,credit_card,680,1,4
60686918,10000,5.32,7,2,97000,15-Sep,Fully Paid,credit_card,730,1,
42051293,11500,17.86,4,2,126000,15-Feb,Fully Paid,debt_consolidation,675,1,1
43629569,10000,11.53,6,2,92000,15-Apr,Fully Paid,debt_consolidation,685,1,2
83859335,16000,11.49,6,2,60000,16-Jun,Fully Paid,debt_consolidation,665,1,3
60782711,10000,7.89,7,1,80000,15-Oct,Fully Paid,debt_consolidation,680,1,4
112437607,6000,15.05,5,1,160000,17-Jul,Fully Paid,debt_consolidation,695,1,3
109271413,6500,16.02,5,1,55000,17-May,Fully Paid,debt_consolidation,665,1,2
75971893,12000,9.16,6,1,35000,16-Mar,Fully Paid,debt_consolidation,715,1,2
110365670,3000,7.35,7,1,40000,17-Jun,Fully Paid,credit_card,715,1,3
