id,loan_amnt,term,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,fico_range_low
41061794,21050, 60 months,17.86,D,D5,Custodian,10+ years,MORTGAGE,60000,15-Feb,Current,credit_card,NY,680
72522791,10000, 36 months,13.67,C,C3,Eligibility Specialist,10+ years,MORTGAGE,36000,16-Feb,Charged Off,home_improvement,CA,660
66533156,18850, 60 months,16.55,D,D2,RN,10+ years,OWN,41000,15-Dec,Current,debt_consolidation,AL,715
115176122,10000, 36 months,19.03,D,D3,courier,2 years,RENT,30000,17-Aug,Charged Off,small_business,PA,705
48695157,20000, 36 months,6.92,A,A4,Regulatory Specialist,< 1 year,MORTGAGE,80000,15-Jun,Fully Paid,credit_card,NY,680
56280233,20000, 60 months,13.33,C,C3,Compliance,10+ years,MORTGAGE,55000,15-Aug,Current,credit_card,FL,750
115404343,4800, 36 months,20,D,D4,Examiner,10+ years,MORTGAGE,80000,17-Aug,Current,other,CA,660
114904212,15750, 60 months,14.08,C,C3,Sales,10+ years,RENT,70000,17-Aug,Fully Paid,credit_card,CA,730
136605438,16000, 60 months,19.92,D,D3,Senior Site Specialist,2 years,RENT,65000,18-Jul,Current,major_purchase,CA,695
76351801,15000, 36 months,8.39,B,B1,Area Manager,6 years,MORTGAGE,64000,16-Apr,Fully Paid,debt_consolidation,FL,715
76985562,8000, 36 months,16.29,D,D1,Bartender,10+ years,RENT,36000,16-Apr,Current,debt_consolidation,OH,685
140594896,7500, 36 months,6.67,A,A2,Scientific Consultant,1 year,MORTGAGE,112500,18-Sep,Fully Paid,debt_consolidation,CO,720
128108211,40000, 36 months,7.35,A,A4,Executive Director,< 1 year,MORTGAGE,44000,18-Feb,Current,debt_consolidation,AZ,765
61403749,5000, 36 months,13.33,C,C3,store's manager,10+ years,RENT,35000,15-Oct,Fully Paid,credit_card,NY,670
53654121,30000, 60 months,16.99,D,D3,teacher,10+ years,RENT,85600,15-Jul,Fully Paid,credit_card,CA,660
60557561,17125, 60 months,22.99,F,F2,Letter Carrier,10+ years,OWN,65000,15-Sep,Current,debt_consolidation,WV,675
110736848,2500, 36 months,19.03,D,D3,RN,10+ years,OWN,90000,17-Jun,Current,other,MD,700
128406498,4000, 36 months,6.08,A,A2,Assessment Coordinator,10+ years,MORTGAGE,56000,18-Feb,Current,credit_card,IL,810
51316831,12000, 60 months,8.18,B,B1,Tax Auditor,1 year,MORTGAGE,37000,15-Jun,Current,debt_consolidation,MO,710
128037545,10000, 36 months,10.91,B,B4,Associate Professor,10+ years,MORTGAGE,80000,18-Feb,Fully Paid,debt_consolidation,MD,690
139656200,10000, 36 months,10.08,B,B1,Paralegal,10+ years,MORTGAGE,85000,18-Sep,Fully Paid,credit_card,NJ,680
135054834,27000, 36 months,10.56,B,B3,Capital Markets Middle Office Analyst,5 years,MORTGAGE,80000,18-Jul,Current,credit_card,NC,700
65631348,9600, 36 months,7.89,A,A5,Teacher,10+ years,MORTGAGE,87000,15-Nov,Fully Paid,home_improvement,PA,690
109686970,19475, 60 months,30.75,F,F5,Insurance Agent,5 years,MORTGAGE,33000,17-Jun,Fully Paid,debt_consolidation,FL,665
113036947,14000, 60 months,20,D,D4,Curator,4 years,MORTGAGE,43500,17-Jul,Current,debt_consolidation,LA,670
136566103,20000, 36 months,15.02,C,C3,director patient care services,10+ years,MORTGAGE,149000,18-Jul,Current,home_improvement,PA,660
48080159,10000, 36 months,20.49,E,E4,Lineman,10+ years,OWN,62000,15-May,Fully Paid,renewable_energy,MS,700
73953341,20000, 36 months,11.99,C,C1,house keeping,10+ years,RENT,56000,16-Mar,Charged Off,credit_card,CA,660
115357737,32000, 60 months,10.42,B,B3,Managing Assistant General Counsel,7 years,OWN,630000,17-Aug,Current,debt_consolidation,NJ,715
38872354,15000, 36 months,14.31,C,C4,Teacher,3 years,MORTGAGE,75000,15-Jan,Charged Off,debt_consolidation,FL,685
81468371,12800, 60 months,18.99,D,D4,Accounting ,10+ years,OWN,48000,16-Jun,Charged Off,debt_consolidation,MO,700
108739520,10000, 36 months,7.21,A,A3,Project Manager,3 years,MORTGAGE,130000,17-May,Fully Paid,other,GA,750
49006404,35000, 60 months,18.25,E,E1,Teacher,10+ years,MORTGAGE,74000,15-May,Fully Paid,debt_consolidation,SC,690
113206134,10000, 36 months,16.02,C,C5,Store Manager,9 years,RENT,35000,17-Jul,Current,debt_consolidation,TX,700
50626095,8000, 36 months,10.99,B,B4,Associate Director,3 years,OWN,43000,15-Jun,Fully Paid,debt_consolidation,NY,690
78508348,15000, 36 months,6.97,A,A3,Radiologic Technologist,5 years,RENT,55000,16-May,Current,credit_card,WI,680
54385087,15000, 60 months,10.99,B,B4,Tech.,8 years,RENT,48000,15-Jul,Late (31-120 days),credit_card,NJ,715
79621615,7500, 36 months,11.99,C,C1,HR Manager,7 years,RENT,63000,16-May,Fully Paid,debt_consolidation,PA,700
80729966,10000, 36 months,7.39,A,A4,Clinical supervisor,9 years,MORTGAGE,98000,16-Jun,Fully Paid,credit_card,AZ,685
111848638,40000, 36 months,11.99,B,B5,Owner,10+ years,RENT,190000,17-Jul,Current,small_business,OR,705
44866070,10000, 36 months,6.39,A,A2,Senior Travel Consultant,10+ years,MORTGAGE,45000,15-Apr,Fully Paid,debt_consolidation,IL,665
62654386,8800, 36 months,9.99,B,B3,Clinical lead and liaison,3 years,RENT,53200,15-Oct,Fully Paid,debt_consolidation,VA,680
129381976,28000, 36 months,12.61,C,C1,TRUCK DRIVER ,6 years,RENT,68000,18-Mar,Fully Paid,debt_consolidation,KY,665
53904624,20325, 60 months,17.57,D,D4,Youth Pastor,3 years,RENT,48400,15-Jul,Fully Paid,debt_consolidation,TN,665
114145853,17500, 36 months,13.59,C,C2,manager,10+ years,MORTGAGE,69000,17-Jul,Current,debt_consolidation,TX,675
139554423,20000, 60 months,13.56,C,C1,OA2 Stores & Mail,10+ years,MORTGAGE,55000,18-Sep,Current,debt_consolidation,NY,680
50063304,19000, 60 months,9.17,B,B2,Police Officer,10+ years,MORTGAGE,90000,15-Jun,Current,credit_card,LA,685
65312153,7000, 36 months,11.49,B,B5,Administrative Assistant ,6 years,RENT,50000,15-Nov,Fully Paid,debt_consolidation,CT,670
77089084,20000, 60 months,9.75,B,B3,VP of Sales & Marketing,5 years,MORTGAGE,78000,16-Apr,Current,other,TX,755
38574917,27975, 60 months,15.99,D,D2,Restaurant Manager,2 years,MORTGAGE,56000,15-Jan,Charged Off,credit_card,MD,710
140126046,8000, 36 months,7.21,A,A3,Director of consultant pharmacists,3 years,MORTGAGE,168000,18-Sep,Current,debt_consolidation,FL,710
65636939,10000, 36 months,11.49,B,B5,Lawyers,10+ years,RENT,240000,15-Nov,Fully Paid,credit_card,CA,660
112754959,10000, 60 months,14.08,C,C3,OWNER,10+ years,MORTGAGE,25000,17-Jul,Current,credit_card,NC,720
136307947,10000, 60 months,22.35,D,D5,Portfolio Management ,10+ years,MORTGAGE,125000,18-Jul,Current,medical,TX,690
109843408,6000, 36 months,24.85,E,E3,Academic Liasion,3 years,RENT,22981,17-Jun,Current,other,CA,700
40564340,9000, 36 months,12.29,C,C1,finance manager,4 years,MORTGAGE,50000,15-Feb,Fully Paid,debt_consolidation,NC,685
41100329,10000, 36 months,12.69,C,C2,CAREGIVER,4 years,MORTGAGE,25103.33,15-Mar,Fully Paid,credit_card,CA,660
110409962,12600, 60 months,15.05,C,C4,Account Manager,4 years,RENT,75000,17-Jun,Current,debt_consolidation,WI,680
49994686,26925, 60 months,17.86,D,D5,Home Agent,< 1 year,MORTGAGE,72000,15-May,Fully Paid,debt_consolidation,MN,690
60416585,9500, 36 months,19.99,E,E4,manufactoring tech,1 year,RENT,40000,15-Sep,Charged Off,small_business,MI,675
139532038,8000, 36 months,17.97,D,D1,Material Handler,5 years,RENT,50000,18-Sep,Current,debt_consolidation,FL,670
40392811,35000, 60 months,11.44,B,B4,Supervisor,10+ years,MORTGAGE,98000,15-Feb,Current,debt_consolidation,RI,720
128534863,18000, 36 months,14.08,C,C3,Logistics Manager,7 years,OWN,100000,18-Feb,Current,credit_card,FL,690
128262050,5000, 36 months,16.02,C,C5,RN,1 year,RENT,68000,18-Feb,Current,other,FL,685
46772311,15000, 36 months,6.39,A,A2,High School Administrator,7 years,MORTGAGE,106000,15-Apr,Fully Paid,debt_consolidation,OH,750
49158374,7000, 36 months,12.69,C,C2,Management,8 years,RENT,45000,15-Jun,Charged Off,debt_consolidation,NY,685
59173196,35000, 36 months,13.33,C,C3,Project Manager,2 years,MORTGAGE,110000,15-Sep,Fully Paid,debt_consolidation,MD,675
47028182,10000, 36 months,16.99,D,D3,server,3 years,RENT,50000,15-May,Charged Off,major_purchase,NV,665
129623411,30000, 60 months,24.84,E,E3,It manager,10+ years,OWN,110000,18-Mar,Current,home_improvement,MI,710
138074469,28000, 36 months,10.47,B,B2,Sales rep,4 years,MORTGAGE,150000,18-Aug,Current,debt_consolidation,CA,695
75618202,7550, 36 months,16.29,D,D1,car cleaner ,10+ years,RENT,71241,16-Mar,Fully Paid,debt_consolidation,CT,675
42211169,18900, 36 months,12.29,C,C1,District Manager,10+ years,MORTGAGE,60000,15-Mar,Fully Paid,credit_card,KS,710
126863862,5300, 36 months,7.97,A,A5,Teacher,10+ years,MORTGAGE,61500,18-Jan,Current,other,TX,700
115447323,11200, 60 months,14.08,C,C3,Cashier ,10+ years,MORTGAGE,60000,17-Aug,Current,credit_card,IL,665
66505421,35000, 36 months,9.76,B,B3,Managing Director,10+ years,MORTGAGE,400000,15-Dec,Fully Paid,debt_consolidation,TX,695
42834693,14000, 36 months,8.18,B,B1,Office Manager,< 1 year,MORTGAGE,60372,15-Mar,Fully Paid,debt_consolidation,WA,660
74582641,8000, 36 months,7.39,A,A4,nursing aide,10+ years,RENT,40000,16-Mar,Fully Paid,debt_consolidation,NH,660
44837095,25000, 36 months,12.69,C,C2,Associate Program Director for Staff Dev,10+ years,RENT,103000,15-Apr,Charged Off,debt_consolidation,IL,690
139643693,23925, 36 months,14.47,C,C2,Inventory Control,3 years,MORTGAGE,40000,18-Sep,Current,credit_card,GA,680
109201630,25200, 36 months,12.62,C,C1,"AVP, Product Management ",9 years,MORTGAGE,184400,17-May,Fully Paid,debt_consolidation,NY,690
53030141,11000, 60 months,21.99,F,F1,Teacher,2 years,RENT,25000,15-Jul,Current,debt_consolidation,TX,695
112847874,2000, 36 months,9.44,B,B1,Project Controls Manager,3 years,MORTGAGE,72000,17-Jul,Fully Paid,other,WA,725
50617045,5600, 36 months,9.17,B,B2,mail carrier,10+ years,OWN,65000,15-Jun,Fully Paid,debt_consolidation,FL,660
115692741,6000, 36 months,7.21,A,A3,maintenance supervisor ,10+ years,MORTGAGE,65000,17-Aug,Current,home_improvement,KY,690
129668626,40000, 60 months,16.01,C,C5,Brokerage Assistant,< 1 year,RENT,50000,18-Mar,Charged Off,debt_consolidation,CA,675
39749344,22000, 60 months,15.99,D,D2,applications consultant,2 years,MORTGAGE,60000,15-Jan,Fully Paid,home_improvement,TN,680
38201175,18000, 60 months,12.99,C,C2,Vice President,2 years,MORTGAGE,240000,15-Jan,Fully Paid,home_improvement,AZ,715
140596721,15000, 60 months,14.47,C,C2,Spotter - Driver,10+ years,RENT,53000,18-Sep,Current,credit_card,FL,660
83101399,10000, 36 months,6.99,A,A2,Tech III ,6 years,MORTGAGE,55000,16-Jun,Current,debt_consolidation,WA,765
129440987,25000, 60 months,10.41,B,B3,Data Network Consultant,10+ years,MORTGAGE,125000,18-Mar,Current,debt_consolidation,MO,695
112060458,8400, 36 months,9.93,B,B2,operations manager,3 years,MORTGAGE,80000,17-Jul,Current,home_improvement,LA,700
38842189,20000, 36 months,9.49,B,B2,diesel tech,10+ years,MORTGAGE,60000,15-Jan,Fully Paid,debt_consolidation,TX,710
129318378,10000, 36 months,5.31,A,A1, Accountant,1 year,MORTGAGE,120000,18-Mar,Current,credit_card,MD,710
73693531,5000, 36 months,6.49,A,A2,Sales,2 years,MORTGAGE,30000,16-Mar,Fully Paid,credit_card,OK,695
117968528,4300, 36 months,21.45,D,D5,Owner,10+ years,MORTGAGE,100000,17-Sep,Current,other,LA,690
47250326,25000, 60 months,9.99,B,B3,Chief warrant officer 4,10+ years,RENT,105000,15-Jun,Fully Paid,debt_consolidation,VA,700
41780154,10800, 60 months,16.55,D,D2,Flight Attendant,10+ years,OWN,87000,15-Mar,Fully Paid,credit_card,AZ,670
107622470,35000, 36 months,8.24,B,B1,Teacher,10+ years,MORTGAGE,80000,17-May,Fully Paid,debt_consolidation,MI,695
55098227,15775, 36 months,8.18,B,B1,IXR modality performance manager,10+ years,MORTGAGE,198454,15-Jul,Charged Off,car,GA,660
60206185,22425, 60 months,19.99,E,E4,Machining Supervisor,8 years,MORTGAGE,51000,15-Sep,Fully Paid,debt_consolidation,OH,700
58070980,6000, 36 months,9.99,B,B3,Banquet Houseman,1 year,RENT,42000,15-Aug,Fully Paid,debt_consolidation,MD,660
65422512,20525, 36 months,9.76,B,B3,Physician ,2 years,RENT,150000,15-Dec,Fully Paid,credit_card,NJ,720
136945769,25000, 60 months,19.92,D,D3,Sales,8 years,MORTGAGE,51000,18-Jul,Current,debt_consolidation,TX,755
64260195,21700, 36 months,6.24,A,A2,Project Manager,4 years,RENT,103000,15-Nov,Fully Paid,debt_consolidation,HI,685
40756358,10000, 60 months,10.99,B,B4,Owner,10+ years,RENT,42000,15-Feb,Current,debt_consolidation,TX,695
137886608,6000, 36 months,10.08,B,B1,Mdr,2 years,RENT,53000,18-Aug,Current,credit_card,SC,660
113497016,8000, 36 months,5.32,A,A1,Adjunct Faculty,6 years,RENT,100000,17-Jul,Current,credit_card,CA,750
83675551,17500, 60 months,19.99,D,D4,Chief Deputy Sheriff,10+ years,MORTGAGE,86700,16-Jun,Fully Paid,debt_consolidation,TN,705
65696239,28000, 36 months,8.18,B,B1,Senior Project Manager,8 years,MORTGAGE,145000,15-Nov,Charged Off,debt_consolidation,NY,680
140323210,40000, 36 months,8.46,A,A5,Physician,10+ years,OWN,400000,18-Sep,Current,credit_card,CA,695
115399108,22000, 60 months,10.42,B,B3,Sr. Director Employee/Community Engageme,10+ years,MORTGAGE,107000,17-Aug,Current,debt_consolidation,GA,740
107501029,10000, 36 months,5.32,A,A1,Attorney,4 years,RENT,240000,17-May,Fully Paid,debt_consolidation,RI,710
111326150,15000, 36 months,18.06,D,D2,CNA/medical student,1 year,OWN,45000,17-Jun,Current,debt_consolidation,FL,690
51076378,20000, 36 months,10.99,B,B4,branch manager,10+ years,RENT,65000,15-Jun,Charged Off,debt_consolidation,TX,705
65622877,16000, 36 months,9.99,B,B3,owner,10+ years,RENT,100000,15-Dec,Charged Off,debt_consolidation,FL,720
48697372,10000, 60 months,9.99,B,B3,Commercial Specialist,2 years,MORTGAGE,50000,15-Jun,Charged Off,debt_consolidation,TX,720
112999102,20000, 60 months,11.99,B,B5,Partner,4 years,MORTGAGE,160000,17-Jul,Current,debt_consolidation,NJ,715
128168789,18000, 60 months,10.42,B,B3,Server,10+ years,MORTGAGE,95000,18-Feb,Current,debt_consolidation,AZ,690
74171141,10000, 36 months,5.32,A,A1,Clinical Sales Manager,5 years,MORTGAGE,305000,16-Mar,Current,home_improvement,CA,710
38078378,3250, 36 months,17.86,D,D5,Nail Tecniction,1 year,MORTGAGE,46500,15-Jan,Fully Paid,home_improvement,VA,680
138979233,20000, 60 months,10.08,B,B1,Owner/Auto Tech,10+ years,MORTGAGE,45000,18-Aug,Current,debt_consolidation,GA,780
53604237,20000, 60 months,9.99,B,B3,Plant Manager ,1 year,MORTGAGE,133500,15-Jul,Fully Paid,credit_card,GA,685
66140237,35000, 60 months,17.57,D,D4,RN,3 years,MORTGAGE,110000,15-Dec,Charged Off,other,TX,675
138978612,9000, 36 months,11.55,B,B4,Site Security Supervisor,10+ years,MORTGAGE,36960,18-Aug,Current,debt_consolidation,MO,710
49955076,35000, 36 months,12.29,C,C1,Sales Manager,10+ years,RENT,260000,15-Jun,Charged Off,credit_card,CA,675
42313862,13000, 36 months,9.99,B,B3,Staffing Specialist,9 years,MORTGAGE,51000,15-Mar,Fully Paid,debt_consolidation,OR,670
138420576,20000, 36 months,12.73,B,B5,Automotive painter,10+ years,MORTGAGE,115000,18-Aug,Fully Paid,credit_card,LA,680
38637943,21600, 60 months,11.44,B,B4,Guidance counselor,10+ years,MORTGAGE,100000,15-Jan,Fully Paid,debt_consolidation,CA,680
138419009,20000, 36 months,7.84,A,A4,Server,< 1 year,OWN,50000,18-Aug,Current,credit_card,CA,680
108709636,35000, 36 months,7.21,A,A3,police officer,10+ years,MORTGAGE,250000,17-May,Current,debt_consolidation,IL,685
138710305,20000, 60 months,17.97,D,D1,maintanence mechanic tech,9 years,RENT,85000,18-Aug,Current,debt_consolidation,CA,690
38565158,18000, 60 months,13.66,C,C3,office manager,10+ years,RENT,86000,15-Jan,Fully Paid,debt_consolidation,TX,700
116766088,24000, 60 months,16.02,C,C5,Senior Software QA Engineer,10+ years,MORTGAGE,90000,17-Aug,Current,debt_consolidation,TX,725
62146170,28000, 36 months,7.26,A,A4,Dean,10+ years,OWN,140000,15-Oct,Fully Paid,debt_consolidation,NY,690
129398286,12600, 36 months,7.34,A,A4,Community Manager,< 1 year,RENT,40000,18-Feb,Current,debt_consolidation,OR,730
67457684,12000, 36 months,8.38,B,B1,Sales Rep,10+ years,MORTGAGE,100000,15-Dec,Fully Paid,debt_consolidation,NJ,660
55937578,8500, 36 months,5.32,A,A1,Managing Director,5 years,MORTGAGE,375000,15-Jul,Fully Paid,credit_card,NC,775
72714206,24000, 60 months,13.67,C,C3,sales engineer,1 year,OWN,80000,16-Feb,Fully Paid,debt_consolidation,NY,660
118125414,6000, 36 months,11.99,B,B5,Hairstylist,10+ years,OWN,20000,17-Sep,Current,debt_consolidation,NJ,710
78408648,40000, 36 months,7.39,A,A4,Processing Manager,< 1 year,MORTGAGE,220000,16-May,Fully Paid,debt_consolidation,CA,710
116683689,30000, 36 months,12.62,C,C1,Aircraft Technician ,10+ years,MORTGAGE,98000,17-Aug,Current,debt_consolidation,OK,695
78800568,17600, 60 months,18.99,D,D4,Deputy Sheriff,4 years,MORTGAGE,36000,16-Jun,Fully Paid,debt_consolidation,GA,705
139229187,10800, 60 months,10.47,B,B2,Owner,10+ years,MORTGAGE,95000,18-Aug,Current,car,NC,745
43839938,15000, 60 months,17.57,D,D4,lpn,1 year,RENT,60000,15-Mar,Charged Off,debt_consolidation,NC,665
126697379,2800, 36 months,9.93,B,B2,assembler,3 years,RENT,35000,18-Jan,Current,vacation,RI,670
107460814,20000, 36 months,10.91,B,B4,LPN,1 year,MORTGAGE,45000,17-Jun,Fully Paid,debt_consolidation,AZ,660
129086887,20000, 60 months,14.08,C,C3,Pipeline specialist,8 years,MORTGAGE,75000,18-Mar,Fully Paid,home_improvement,WV,715
128003169,9000, 36 months,6.08,A,A2,Probation & Parole Officer,10+ years,RENT,40000,18-Jan,Current,debt_consolidation,MO,720
130298776,16000, 60 months,15.04,C,C4,Property Manager ,< 1 year,RENT,112000,18-Mar,Current,medical,CA,660
135891583,16000, 36 months,7.46,A,A4,Owner,5 years,MORTGAGE,247000,18-Jul,Current,credit_card,MO,690
104961309,3650, 36 months,11.39,B,B3,Staff Sergeant,10+ years,MORTGAGE,50000,17-Apr,Current,debt_consolidation,NC,670
140404430,5000, 36 months,11.55,B,B4,Grounds superviser,10+ years,MORTGAGE,30000,18-Sep,Current,credit_card,WA,680
118230047,14400, 60 months,11.99,B,B5,Site operations manager,3 years,RENT,47000,17-Sep,Current,credit_card,IL,705
70602759,25000, 36 months,6.97,A,A3,National Account Manager,10+ years,MORTGAGE,126000,16-Mar,Fully Paid,credit_card,VA,710
109770112,15000, 36 months,11.99,B,B5,Technician,10+ years,MORTGAGE,70000,17-May,Late (31-120 days),debt_consolidation,MD,660
107983169,20000, 60 months,14.08,C,C3,Teacher,< 1 year,MORTGAGE,33000,17-May,Current,debt_consolidation,ID,675
62914389,8000, 36 months,9.99,B,B3,Nurse,10+ years,MORTGAGE,42000,15-Nov,Fully Paid,debt_consolidation,KY,715
42424002,5000, 36 months,6.92,A,A4,Restaurant Manager,3 years,RENT,60000,15-Mar,Fully Paid,credit_card,CA,665
111868422,8000, 36 months,7.21,A,A3,Lease Contracting Officer,10+ years,MORTGAGE,120000,17-Jun,Current,other,IL,825
139007571,3000, 36 months,11.55,B,B4,Registered Nurse,2 years,MORTGAGE,65000,18-Aug,Current,major_purchase,SC,735
76558789,30000, 36 months,9.16,B,B2,IRB - Human Subjects,1 year,MORTGAGE,90000,16-Apr,Fully Paid,debt_consolidation,MD,745
79493306,11000, 60 months,9.75,B,B3,Project Manager,10+ years,OWN,300000,16-Jun,Current,medical,TN,725
104625235,35000, 36 months,10.49,B,B2,Engineer,4 years,MORTGAGE,182000,17-Apr,Current,debt_consolidation,PA,700
139042962,5000, 36 months,7.21,A,A3,General manager,3 years,RENT,78000,18-Aug,Current,credit_card,CA,690
55931634,14250, 36 months,15.61,D,D1,Driver,2 years,OWN,41000,15-Aug,Charged Off,credit_card,TN,695
60467480,18750, 60 months,21.99,F,F1,LPN,10+ years,RENT,50000,15-Sep,Fully Paid,debt_consolidation,TN,685
136732875,10000, 60 months,19.92,D,D3,Automotive technician,10+ years,RENT,44000,18-Jul,Current,credit_card,DE,695
110826772,21600, 36 months,14.08,C,C3,Sr Infrastructure Engineer,< 1 year,MORTGAGE,180000,17-Jun,Current,debt_consolidation,FL,675
39619304,10000, 36 months,12.39,C,C1,Cage Cashier,5 years,RENT,35000,15-Feb,Fully Paid,debt_consolidation,AZ,690
136529814,20000, 36 months,20.89,D,D4,Managing Partner,2 years,RENT,96000,18-Jul,Current,other,CO,690
126561174,24000, 60 months,13.59,C,C2,Tech,8 years,MORTGAGE,98000,18-Jan,Current,debt_consolidation,WI,685
46507837,25000, 60 months,13.99,C,C4,hairstylist,10+ years,MORTGAGE,70000,15-Apr,Current,debt_consolidation,CA,700
81526480,12000, 36 months,10.75,B,B4,Salea,8 years,MORTGAGE,130000,16-Jun,Fully Paid,debt_consolidation,SD,685
38618300,6150, 36 months,14.99,C,C5,Auto Damage Adjuster,< 1 year,RENT,45000,15-Jan,Fully Paid,debt_consolidation,GA,720
