,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
1003765,74815049,,40000.0,40000.0,39750.0, 36 months,6.49,1225.78,A,A2,Vice President,10+ years,MORTGAGE,160000.0,Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=74815049,,debt_consolidation,Debt consolidation,465xx,IN,12.42,0.0,Sep-93,725.0,729.0,0.0,53.0,,11.0,0.0,31477.0,55.2,39.0,w,0.0,0.0,43750.54285,43477.1,40000.0,3750.54,0.0,0.0,0.0,Aug-18,8257.54,,Mar-19,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,204858.0,0.0,2.0,1.0,3.0,7.0,22157.0,47.0,0.0,1.0,10856.0,51.0,57000.0,4.0,14.0,4.0,4.0,18623.0,11516.0,58.7,0.0,0.0,270.0,166.0,20.0,7.0,3.0,47.0,,1.0,,0.0,4.0,7.0,5.0,9.0,19.0,8.0,17.0,7.0,11.0,0.0,0.0,0.0,1.0,97.4,20.0,0.0,0.0,266174.0,53634.0,27900.0,47674.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
624948,113838458,,10000.0,10000.0,10000.0, 36 months,15.05,346.9,C,C4,registered associate,10+ years,MORTGAGE,70000.0,Not Verified,Jul-17,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113838458,,home_improvement,Home improvement,934xx,CA,10.01,0.0,Feb-00,660.0,664.0,1.0,34.0,,20.0,0.0,15799.0,29.1,42.0,w,0.0,0.0,4470.24,4470.24,2344.11,1108.17,0.0,1017.96,183.2328,May-18,346.9,,Nov-18,509.0,505.0,0.0,,1.0,Individual,,,,0.0,0.0,15799.0,2.0,0.0,1.0,3.0,10.0,0.0,,4.0,7.0,4490.0,29.0,54200.0,6.0,0.0,7.0,12.0,790.0,18542.0,40.9,0.0,0.0,85.0,209.0,3.0,3.0,3.0,3.0,58.0,3.0,34.0,0.0,7.0,16.0,8.0,20.0,4.0,20.0,35.0,16.0,20.0,0.0,0.0,0.0,6.0,92.7,25.0,0.0,0.0,54200.0,15799.0,31400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
723860,76448165,,12000.0,12000.0,12000.0, 36 months,15.31,417.81,C,C5,Head Teller,5 years,RENT,34000.0,Verified,Apr-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76448165,,debt_consolidation,,146xx,NY,38.15,0.0,Aug-07,690.0,694.0,1.0,,,20.0,0.0,10533.0,33.2,30.0,w,0.0,0.0,8752.13,8752.13,5649.15,2233.1,0.0,869.88,8.6988,Nov-17,417.81,,May-18,554.0,550.0,0.0,,1.0,Individual,,,,0.0,0.0,47487.0,1.0,8.0,1.0,2.0,9.0,36954.0,82.0,1.0,8.0,5248.0,62.0,31700.0,2.0,5.0,4.0,10.0,2374.0,5923.0,57.7,0.0,0.0,104.0,56.0,6.0,6.0,0.0,16.0,,6.0,,0.0,3.0,6.0,3.0,3.0,15.0,12.0,15.0,6.0,20.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,76754.0,47487.0,14000.0,45054.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
361021,41043337,,8000.0,8000.0,8000.0, 36 months,12.69,268.36,C,C2,Administrative Secretary,10+ years,MORTGAGE,44387.0,Source Verified,Mar-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41043337,,debt_consolidation,Debt consolidation,331xx,FL,36.97,0.0,May-97,710.0,714.0,0.0,35.0,,14.0,0.0,11780.0,45.0,20.0,f,0.0,0.0,8355.82,8355.82,6693.31,1662.51,0.0,0.0,0.0,Oct-17,268.36,,Dec-17,729.0,725.0,0.0,35.0,1.0,Individual,,,,0.0,0.0,208076.0,,,,,,,,,,,,26200.0,,,,5.0,16006.0,9370.0,53.8,0.0,0.0,21.0,213.0,3.0,3.0,4.0,3.0,,11.0,,1.0,5.0,8.0,6.0,9.0,3.0,9.0,12.0,8.0,14.0,0.0,0.0,0.0,4.0,95.0,16.7,0.0,0.0,268467.0,47370.0,20300.0,40871.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1004121,74534350,,4000.0,4000.0,4000.0, 36 months,6.97,123.46,A,A3,,,OWN,27000.0,Source Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=74534350,,vacation,Vacation,770xx,TX,0.04,0.0,Sep-95,835.0,839.0,0.0,,,6.0,0.0,1.0,0.0,13.0,w,0.0,0.0,384.28,384.28,301.13,68.15,15.0,0.0,0.0,Jul-16,385.83,,Mar-19,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,,0.0,1.0,1.0,0.0,38300.0,0.0,2.0,0.0,1.0,0.0,35999.0,0.0,0.0,0.0,159.0,246.0,16.0,16.0,0.0,16.0,,,,0.0,1.0,1.0,5.0,6.0,5.0,6.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,38300.0,1.0,36000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
403427,38892277,,8700.0,8700.0,8700.0, 36 months,16.49,307.98,D,D3,cma,10+ years,MORTGAGE,38000.0,Not Verified,Jan-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38892277,,debt_consolidation,Debt consolidation,410xx,KY,22.49,0.0,Sep-91,705.0,709.0,0.0,,,7.0,0.0,40752.0,76.2,10.0,w,0.0,0.0,10642.5215,10642.52,8700.0,1942.52,0.0,0.0,0.0,Feb-17,270.93,,Mar-19,809.0,805.0,0.0,,1.0,Individual,,,,0.0,0.0,97013.0,,,,,,,,,,,,46657.0,,,,3.0,13859.0,76.0,97.8,0.0,0.0,13.0,280.0,3.0,3.0,1.0,3.0,,5.0,,0.0,2.0,5.0,2.0,3.0,1.0,5.0,8.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,224057.0,41752.0,3500.0,2200.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1013491,74696101,,5000.0,5000.0,4925.0, 36 months,19.53,184.63,D,D5,Senior Consultant MIS,2 years,RENT,82000.0,Source Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=74696101,,home_improvement,Home improvement,112xx,NY,2.18,0.0,Dec-08,660.0,664.0,3.0,,,5.0,0.0,1294.0,68.1,5.0,f,0.0,0.0,897.05,883.59,423.21,309.89,0.0,163.95,29.511,Jul-16,184.63,,Oct-17,574.0,570.0,0.0,,1.0,Individual,,,,0.0,237.0,6282.0,1.0,3.0,0.0,0.0,71.0,4988.0,55.0,1.0,1.0,670.0,57.0,1900.0,0.0,0.0,3.0,1.0,1256.0,430.0,60.9,0.0,0.0,87.0,46.0,5.0,5.0,0.0,46.0,,0.0,,0.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,11025.0,6282.0,1100.0,9125.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
179343,57772384,,12000.0,12000.0,12000.0, 60 months,8.18,244.36,B,B1,Registered medical assistant lead,2 years,MORTGAGE,42000.0,Not Verified,Aug-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57772384,,credit_card,Credit card refinancing,280xx,NC,18.86,1.0,Mar-98,710.0,714.0,0.0,14.0,,9.0,0.0,11547.0,75.0,24.0,w,0.0,0.0,13251.144540000001,13251.14,12000.0,1251.14,0.0,0.0,0.0,Dec-16,9550.29,,Apr-18,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,166424.0,,,,,,,,,,,,15400.0,,,,4.0,18492.0,2984.0,79.4,0.0,0.0,209.0,130.0,9.0,9.0,5.0,9.0,,17.0,,0.0,3.0,4.0,4.0,5.0,13.0,5.0,6.0,4.0,9.0,0.0,0.0,0.0,2.0,87.0,50.0,0.0,0.0,189814.0,22904.0,14500.0,20449.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1022384,74612528,,8400.0,8400.0,8325.0, 36 months,17.27,300.62,D,D2,COMMISION ASSOCIATE,10+ years,RENT,31000.0,Not Verified,Mar-16,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=74612528,,debt_consolidation,Debt consolidation,331xx,FL,37.32,0.0,Jun-07,675.0,679.0,0.0,,,12.0,0.0,19102.0,68.5,15.0,w,0.0,0.0,5323.99,5276.45,2980.79,1598.45,0.0,744.75,134.055,Aug-17,78.0,,Feb-19,499.0,0.0,0.0,,1.0,Individual,,,,0.0,0.0,25491.0,0.0,1.0,0.0,1.0,17.0,6389.0,64.0,2.0,3.0,3998.0,67.0,27900.0,0.0,0.0,1.0,4.0,2124.0,3404.0,76.2,0.0,0.0,94.0,105.0,8.0,8.0,0.0,9.0,,8.0,,0.0,7.0,9.0,7.0,7.0,3.0,11.0,12.0,9.0,12.0,0.0,0.0,0.0,2.0,100.0,42.9,0.0,0.0,37900.0,25491.0,14300.0,10000.0,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,REDUCED_HOURS,BROKEN,3.0,78.0,Aug-17,Oct-17,Aug-17,3.0,29.0,Late (16-30 days),,5572.58,111.08,Cash,N,,,,,,
700124,79113055,,3000.0,3000.0,3000.0, 36 months,17.27,107.37,D,D2,assembly,10+ years,MORTGAGE,48000.0,Source Verified,May-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=79113055,,home_improvement,Home improvement,134xx,NY,11.35,0.0,Nov-01,700.0,704.0,0.0,,86.0,9.0,1.0,1405.0,12.1,18.0,w,0.0,0.0,3033.1,3033.1,3000.0,33.1,0.0,0.0,0.0,Jun-16,3038.86,,Jan-19,724.0,720.0,0.0,,1.0,Individual,,,,0.0,1696.0,87227.0,1.0,1.0,0.0,1.0,19.0,20444.0,81.0,1.0,1.0,0.0,59.0,11600.0,1.0,1.0,1.0,2.0,10903.0,,,0.0,0.0,55.0,174.0,6.0,6.0,2.0,,,3.0,,0.0,0.0,3.0,0.0,5.0,3.0,7.0,13.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,,1.0,0.0,106681.0,21849.0,0.0,25367.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
381578,40471944,,10000.0,10000.0,10000.0, 36 months,14.31,343.29,C,C4,Service Representative,< 1 year,RENT,28000.0,Not Verified,Feb-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40471944,,debt_consolidation,Debt consolidation,880xx,NM,26.19,0.0,Sep-09,670.0,674.0,0.0,,,7.0,0.0,6328.0,42.2,9.0,f,0.0,0.0,12346.66211,12346.66,10000.0,2346.66,0.0,0.0,0.0,Nov-17,1358.5,,Mar-19,579.0,575.0,0.0,,1.0,Individual,,,,0.0,0.0,25222.0,,,,,,,,,,,,15000.0,,,,4.0,3603.0,1641.0,72.2,0.0,0.0,15.0,64.0,2.0,2.0,0.0,2.0,,8.0,,0.0,2.0,4.0,3.0,3.0,2.0,6.0,7.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,35470.0,25222.0,5900.0,20470.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
250422,51879314,,10000.0,10000.0,9975.0, 36 months,9.17,318.79,B,B2,Staff Sergeant,7 years,RENT,48000.0,Not Verified,Jun-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51879314,,credit_card,Credit card refinancing,283xx,NC,15.13,0.0,Dec-06,660.0,664.0,0.0,53.0,,4.0,0.0,9420.0,85.6,7.0,f,0.0,0.0,10801.78052,10774.78,10000.0,801.78,0.0,0.0,0.0,Dec-16,1387.44,,Mar-19,759.0,755.0,0.0,,1.0,Individual,,,,0.0,124.0,19616.0,,,,,,,,,,,,11000.0,,,,1.0,4904.0,1580.0,85.6,0.0,0.0,59.0,102.0,20.0,20.0,0.0,20.0,53.0,,53.0,0.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,85.7,66.7,0.0,0.0,32412.0,19616.0,11000.0,21412.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
154319,59112424,,18000.0,18000.0,18000.0, 60 months,20.99,486.86,E,E5,Clinical Practice Plan a Representative ,6 years,RENT,45000.0,Verified,Sep-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59112424,,debt_consolidation,Debt consolidation,110xx,NY,32.45,0.0,Oct-98,725.0,729.0,0.0,,,9.0,0.0,24212.0,69.6,16.0,w,0.0,0.0,12115.87,12115.87,4318.5,5884.57,0.0,1912.8,344.30400000000003,Jun-17,486.86,,Dec-17,534.0,530.0,0.0,,1.0,Individual,,,,0.0,0.0,39193.0,,,,,,,,,,,,34800.0,,,,3.0,4355.0,9465.0,64.9,0.0,0.0,139.0,202.0,10.0,4.0,0.0,10.0,,4.0,,0.0,2.0,5.0,3.0,6.0,3.0,6.0,12.0,5.0,9.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,72761.0,39193.0,27000.0,37961.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
281130,48956477,,17375.0,17375.0,17375.0, 36 months,16.55,615.59,D,D2,teacher,10+ years,MORTGAGE,81000.0,Source Verified,May-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48956477,,debt_consolidation,Debt consolidation,932xx,CA,20.73,0.0,Mar-99,710.0,714.0,1.0,56.0,,7.0,0.0,2584.0,68.0,19.0,f,0.0,0.0,21078.86418,21078.86,17375.0,3703.86,0.0,0.0,0.0,Jan-17,9998.24,,Jan-17,724.0,720.0,0.0,56.0,1.0,Individual,,,,0.0,0.0,358080.0,,,,,,,,,,,,3800.0,,,,2.0,51154.0,908.0,67.6,0.0,0.0,194.0,136.0,54.0,6.0,2.0,101.0,56.0,0.0,56.0,2.0,2.0,3.0,2.0,4.0,10.0,3.0,7.0,3.0,7.0,0.0,0.0,0.0,2.0,89.5,50.0,0.0,0.0,427305.0,67047.0,2800.0,77433.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
267312,50445832,,15000.0,15000.0,15000.0, 36 months,5.32,451.73,A,A1,Registered Nurse,< 1 year,RENT,50000.0,Not Verified,May-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=50445832,,credit_card,Credit card refinancing,443xx,OH,29.45,0.0,May-97,710.0,714.0,0.0,,,18.0,0.0,36373.0,37.2,25.0,w,0.0,0.0,16238.68346,16238.68,15000.0,1238.68,0.0,0.0,0.0,May-18,451.4,,Mar-19,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,47844.0,,,,,,,,,,,,97800.0,,,,0.0,2658.0,51529.0,38.7,0.0,0.0,74.0,216.0,26.0,26.0,0.0,26.0,,,,0.0,8.0,11.0,9.0,13.0,4.0,15.0,21.0,11.0,18.0,0.0,0.0,0.0,0.0,100.0,11.1,0.0,0.0,111500.0,47844.0,84100.0,13700.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
537612,119699690,,7200.0,7200.0,7200.0, 36 months,14.08,246.36,C,C3,OWNER,7 years,RENT,57000.0,Source Verified,Sep-17,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=119699690,,debt_consolidation,Debt consolidation,453xx,OH,22.11,0.0,Jul-98,685.0,689.0,0.0,79.0,,15.0,0.0,18831.0,74.1,33.0,w,0.0,0.0,1442.18,1442.18,325.66,155.8,0.0,960.72,172.9296,Dec-17,246.36,,May-18,554.0,550.0,0.0,79.0,1.0,Individual,,,,0.0,0.0,64899.0,0.0,8.0,1.0,1.0,7.0,46068.0,112.0,3.0,4.0,7645.0,98.0,25400.0,1.0,1.0,7.0,5.0,4327.0,6569.0,74.1,0.0,0.0,230.0,69.0,7.0,7.0,0.0,7.0,,7.0,,1.0,5.0,5.0,6.0,7.0,26.0,6.0,7.0,5.0,15.0,0.0,0.0,0.0,4.0,100.0,83.3,0.0,0.0,66517.0,64899.0,25400.0,41117.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
292136,47128138,,12000.0,12000.0,12000.0, 60 months,13.99,279.16,C,C4,Truck Driver,4 years,RENT,90000.0,Source Verified,May-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=47128138,,debt_consolidation,Debt consolidation,395xx,MS,21.66,0.0,Oct-06,665.0,669.0,0.0,,25.0,7.0,1.0,11985.0,67.7,24.0,w,0.0,0.0,4375.21,4375.21,1782.55,1558.04,0.0,1034.62,186.2316,May-16,279.16,,Dec-16,544.0,540.0,0.0,,1.0,Individual,,,,0.0,457.0,53419.0,,,,,,,,,,,,17700.0,,,,5.0,7631.0,953.0,68.2,0.0,0.0,103.0,54.0,31.0,4.0,0.0,40.0,,1.0,,0.0,1.0,5.0,1.0,2.0,16.0,5.0,8.0,5.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,73370.0,53419.0,3000.0,55670.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
651976,84143710,,5000.0,5000.0,5000.0, 36 months,15.59,174.78,C,C5,SSRII,1 year,RENT,27000.0,Source Verified,Jun-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=84143710,,debt_consolidation,Debt consolidation,287xx,NC,25.78,1.0,Mar-07,660.0,664.0,0.0,5.0,83.0,8.0,1.0,4623.0,41.6,11.0,f,0.0,0.0,5013.38,5013.38,5000.0,13.38,0.0,0.0,0.0,Jul-16,5024.21,,Dec-16,624.0,620.0,0.0,,1.0,Individual,,,,0.0,14929.0,24532.0,1.0,1.0,0.0,1.0,24.0,19909.0,79.0,2.0,4.0,3066.0,67.0,11100.0,0.0,0.0,1.0,5.0,3505.0,6416.0,41.1,0.0,0.0,54.0,111.0,0.0,0.0,0.0,0.0,,7.0,5.0,0.0,3.0,4.0,5.0,5.0,2.0,7.0,9.0,4.0,8.0,0.0,0.0,0.0,2.0,90.9,0.0,1.0,0.0,36428.0,24532.0,10900.0,25328.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
319869,46044231,,10000.0,10000.0,10000.0, 36 months,9.99,322.63,B,B3,Assistant Project Manager,2 years,MORTGAGE,41500.0,Not Verified,Apr-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46044231,,credit_card,Credit card refinancing,064xx,CT,19.29,2.0,Nov-07,690.0,694.0,1.0,13.0,,11.0,0.0,10254.0,26.6,16.0,w,0.0,0.0,11467.71095,11467.71,10000.0,1467.71,0.0,0.0,0.0,Jun-17,3407.51,,Mar-19,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,117785.0,,,,,,,,,,,,38500.0,,,,3.0,11779.0,19170.0,28.5,0.0,0.0,89.0,82.0,3.0,3.0,1.0,20.0,,3.0,13.0,0.0,4.0,6.0,5.0,6.0,3.0,9.0,12.0,6.0,11.0,0.0,0.0,0.0,1.0,87.5,60.0,0.0,0.0,157011.0,17905.0,26800.0,16111.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
420538,37661464,,8000.0,8000.0,8000.0, 36 months,10.49,259.99,B,B3,Router,< 1 year,RENT,30000.0,Source Verified,Jan-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37661464,,debt_consolidation,Debt consolidation,100xx,NY,4.16,1.0,Oct-03,695.0,699.0,2.0,1.0,5.0,13.0,1.0,1659.0,10.8,23.0,f,0.0,0.0,9299.591911,9299.59,8000.0,1299.59,0.0,0.0,0.0,Jun-17,2026.57,,Jul-18,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,9551.0,,,,,,,,,,,,15400.0,,,,0.0,796.0,11035.0,10.3,0.0,0.0,131.0,134.0,35.0,35.0,0.0,44.0,1.0,5.0,1.0,0.0,4.0,5.0,6.0,9.0,7.0,11.0,16.0,5.0,13.0,0.0,0.0,0.0,0.0,91.3,0.0,0.0,1.0,22068.0,9551.0,12300.0,6668.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1079,68356144,,35000.0,35000.0,35000.0, 36 months,18.49,1273.96,D,D5,Principal Sales Consultant,10+ years,OWN,170000.0,Source Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356144,,debt_consolidation,Debt consolidation,750xx,TX,16.04,1.0,Nov-02,670.0,674.0,1.0,20.0,,14.0,0.0,41435.0,55.8,43.0,w,0.0,0.0,4452.81,4452.81,1480.66,977.38,0.0,1994.77,359.0586,Mar-16,1273.96,,Oct-17,624.0,620.0,0.0,70.0,1.0,Individual,,,,0.0,61.0,102803.0,3.0,2.0,1.0,3.0,4.0,60387.0,78.0,4.0,5.0,11900.0,55.0,74300.0,0.0,1.0,2.0,8.0,7908.0,8638.0,77.1,0.0,0.0,142.0,157.0,3.0,3.0,5.0,7.0,20.0,3.0,20.0,1.0,5.0,10.0,6.0,13.0,10.0,11.0,27.0,10.0,14.0,0.0,0.0,0.0,5.0,90.7,80.0,0.0,0.0,153387.0,102803.0,37800.0,66236.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66552,64967366,,10000.0,10000.0,10000.0, 36 months,10.99,327.34,B,B4,Paralegal,3 years,RENT,58000.0,Verified,Nov-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=64967366,,credit_card,Credit card refinancing,890xx,NV,20.5,0.0,Jun-99,670.0,674.0,0.0,,88.0,11.0,1.0,9950.0,69.6,47.0,w,0.0,0.0,4647.95,4647.95,2976.02,952.06,0.0,719.87,129.5766,Nov-16,327.34,,Jun-17,644.0,640.0,0.0,,1.0,Individual,,,,0.0,175.0,21391.0,,,,,,,,,,,,14300.0,,,,11.0,2139.0,265.0,96.7,0.0,0.0,131.0,197.0,20.0,19.0,2.0,27.0,,8.0,,0.0,1.0,5.0,1.0,7.0,27.0,10.0,18.0,6.0,11.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,35977.0,21391.0,8000.0,21677.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
18867,66472511,,2000.0,2000.0,2000.0, 36 months,11.22,65.69,B,B5,,,RENT,21840.0,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66472511,,other,Other,405xx,KY,23.35,0.0,Jun-95,675.0,679.0,2.0,,57.0,15.0,1.0,7822.0,27.9,33.0,w,0.0,0.0,2354.511212,2354.51,2000.0,354.51,0.0,0.0,0.0,Jul-18,385.06,,Jul-18,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,10146.0,1.0,1.0,0.0,1.0,19.0,2324.0,58.0,3.0,7.0,2164.0,32.0,28000.0,1.0,6.0,3.0,8.0,846.0,7660.0,40.2,0.0,0.0,105.0,246.0,5.0,5.0,0.0,21.0,,4.0,,0.0,5.0,8.0,5.0,14.0,4.0,14.0,29.0,8.0,14.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,32000.0,10146.0,12800.0,4000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
729960,77239179,,20000.0,20000.0,20000.0, 36 months,11.99,664.2,C,C1,Corporate Category manager,2 years,MORTGAGE,196800.0,Not Verified,Apr-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77239179,,debt_consolidation,Debt consolidation,040xx,ME,6.99,1.0,Feb-05,675.0,679.0,4.0,13.0,,16.0,0.0,19066.0,50.7,21.0,w,0.0,0.0,22448.38262,22448.38,20000.0,2448.38,0.0,0.0,0.0,Aug-17,798.63,,Jul-17,599.0,595.0,0.0,,1.0,Individual,,,,0.0,587.0,205943.0,5.0,3.0,1.0,2.0,12.0,66456.0,106.0,5.0,7.0,11756.0,85.0,37600.0,3.0,0.0,8.0,10.0,12871.0,10488.0,61.4,0.0,0.0,134.0,126.0,0.0,0.0,2.0,29.0,13.0,0.0,13.0,0.0,4.0,8.0,4.0,6.0,5.0,12.0,14.0,8.0,16.0,0.0,0.0,0.0,6.0,90.5,25.0,0.0,0.0,228429.0,85522.0,27200.0,62829.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
